epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,30531.3,0.42418,0.31206,0.98483,0.76764,0.81049,0.78196,0.66999,0.47417,0.4098,0.84,0.002674,0.002674,0.002674
187,30684.2,0.42516,0.3102,0.98304,0.76648,0.82217,0.78099,0.66936,0.47411,0.40914,0.84005,0.0026344,0.0026344,0.0026344
188,30837.1,0.42407,0.30945,0.98107,0.76708,0.82208,0.78076,0.66934,0.4747,0.40783,0.84133,0.0025948,0.0025948,0.0025948
189,30990.2,0.42296,0.30841,0.97881,0.77098,0.8219,0.78054,0.66886,0.47416,0.4084,0.84051,0.0025552,0.0025552,0.0025552
190,31143.3,0.42175,0.30782,0.98094,0.77419,0.82097,0.77954,0.66808,0.47455,0.40837,0.84105,0.0025156,0.0025156,0.0025156
191,31296.1,0.42149,0.30866,0.98239,0.77133,0.82142,0.78069,0.66819,0.47452,0.40788,0.84127,0.002476,0.002476,0.002476
192,31449.2,0.4155,0.30512,0.98064,0.77067,0.82142,0.78128,0.66663,0.47481,0.40716,0.84182,0.0024364,0.0024364,0.0024364
193,31602.1,0.41739,0.3056,0.98026,0.77469,0.82142,0.78181,0.66652,0.47528,0.40668,0.84283,0.0023968,0.0023968,0.0023968
194,31755.3,0.41646,0.3018,0.97559,0.77792,0.82095,0.78196,0.66683,0.47528,0.40684,0.84244,0.0023572,0.0023572,0.0023572
195,31908.5,0.41392,0.30345,0.97716,0.77966,0.82105,0.77953,0.66498,0.47561,0.40768,0.84316,0.0023176,0.0023176,0.0023176
196,32061.7,0.41205,0.30092,0.97604,0.77942,0.82104,0.77892,0.66466,0.47575,0.40813,0.84348,0.002278,0.002278,0.002278
197,32214.7,0.41266,0.30188,0.97526,0.77218,0.80929,0.77904,0.66435,0.47582,0.40793,0.84375,0.0022384,0.0022384,0.0022384
198,32367.9,0.41242,0.29908,0.97377,0.7688,0.8092,0.77861,0.66407,0.47593,0.40803,0.8439,0.0021988,0.0021988,0.0021988
199,32521,0.40634,0.29535,0.9741,0.76209,0.80977,0.78033,0.66533,0.4755,0.40849,0.84332,0.0021592,0.0021592,0.0021592
200,32674.2,0.40591,0.29759,0.97234,0.76572,0.80972,0.77761,0.66372,0.47563,0.40853,0.84333,0.0021196,0.0021196,0.0021196
201,32827.4,0.40541,0.29559,0.97349,0.75339,0.82396,0.78219,0.66617,0.47591,0.40873,0.84364,0.00208,0.00208,0.00208
202,32980.5,0.40217,0.29488,0.9704,0.75499,0.81072,0.77925,0.66535,0.47578,0.40886,0.84342,0.0020404,0.0020404,0.0020404
203,33133.5,0.39945,0.29234,0.97211,0.76232,0.81967,0.77926,0.66544,0.47548,0.40901,0.8433,0.0020008,0.0020008,0.0020008
204,33286.7,0.40145,0.29371,0.9715,0.75526,0.82364,0.78183,0.66687,0.47562,0.40863,0.8436,0.0019612,0.0019612,0.0019612
205,33440,0.3997,0.29053,0.97053,0.75736,0.83202,0.78161,0.66644,0.47598,0.40828,0.84429,0.0019216,0.0019216,0.0019216
206,33593.1,0.39764,0.28871,0.96847,0.758,0.83313,0.78176,0.66693,0.4761,0.40739,0.84448,0.001882,0.001882,0.001882
207,33746.3,0.39585,0.28818,0.96837,0.75569,0.82668,0.78136,0.66612,0.47613,0.40664,0.84453,0.0018424,0.0018424,0.0018424
208,33899.6,0.39408,0.28748,0.96988,0.75632,0.82587,0.778,0.66502,0.47657,0.40633,0.8453,0.0018028,0.0018028,0.0018028
209,34052.8,0.38989,0.28481,0.96381,0.75967,0.8138,0.7775,0.66472,0.47623,0.40563,0.84574,0.0017632,0.0017632,0.0017632
210,34205.8,0.39152,0.28609,0.96634,0.75738,0.81381,0.77737,0.66442,0.47674,0.40562,0.84635,0.0017236,0.0017236,0.0017236
211,34359.2,0.39103,0.28542,0.96509,0.76116,0.8138,0.778,0.66547,0.47631,0.40464,0.84515,0.001684,0.001684,0.001684
212,34512.3,0.38803,0.28137,0.96355,0.76123,0.81418,0.77781,0.6651,0.47628,0.4037,0.84516,0.0016444,0.0016444,0.0016444
213,34665.4,0.38618,0.28356,0.96435,0.79155,0.79557,0.78404,0.66596,0.47557,0.40313,0.84467,0.0016048,0.0016048,0.0016048
214,34818.7,0.38566,0.2816,0.96062,0.79425,0.79525,0.78378,0.66576,0.47571,0.40322,0.8449,0.0015652,0.0015652,0.0015652
215,34971.9,0.3822,0.2784,0.9639,0.7997,0.79571,0.78561,0.66623,0.47584,0.40266,0.84508,0.0015256,0.0015256,0.0015256
216,35124.9,0.38149,0.27867,0.96075,0.80144,0.79628,0.78532,0.66583,0.47577,0.40229,0.84496,0.001486,0.001486,0.001486
217,35278.2,0.37881,0.27553,0.95893,0.80202,0.79608,0.78525,0.66554,0.47578,0.40126,0.84496,0.0014464,0.0014464,0.0014464
218,35431.3,0.37845,0.27678,0.96066,0.80287,0.79526,0.78365,0.66562,0.47581,0.40007,0.84508,0.0014068,0.0014068,0.0014068
219,35584.5,0.37931,0.27564,0.95939,0.80108,0.78706,0.78349,0.66546,0.47555,0.4001,0.84518,0.0013672,0.0013672,0.0013672
220,35737.9,0.37484,0.27703,0.95948,0.79977,0.78361,0.78314,0.66542,0.47546,0.39979,0.84522,0.0013276,0.0013276,0.0013276
221,35891,0.37429,0.27339,0.95683,0.80049,0.78345,0.7807,0.66396,0.47561,0.39945,0.84572,0.001288,0.001288,0.001288
222,36044.2,0.37152,0.27129,0.95887,0.80269,0.78409,0.78026,0.66388,0.47572,0.39903,0.84596,0.0012484,0.0012484,0.0012484
223,36197.4,0.36907,0.26931,0.95338,0.80307,0.78397,0.78011,0.6634,0.47355,0.39893,0.84301,0.0012088,0.0012088,0.0012088
224,36350.6,0.37182,0.27051,0.95759,0.80333,0.78392,0.7799,0.66337,0.47341,0.39803,0.84311,0.0011692,0.0011692,0.0011692
225,36503.7,0.36512,0.26593,0.9548,0.80355,0.78385,0.78011,0.66343,0.47341,0.39751,0.8433,0.0011296,0.0011296,0.0011296
226,36657,0.36503,0.26464,0.95168,0.80382,0.78367,0.78238,0.66491,0.47392,0.39691,0.84415,0.00109,0.00109,0.00109
227,36810.1,0.36386,0.26415,0.95326,0.804,0.78391,0.78167,0.66448,0.47526,0.39596,0.84673,0.0010504,0.0010504,0.0010504
228,36963.3,0.3624,0.26513,0.9524,0.80324,0.78398,0.78126,0.6653,0.47517,0.39522,0.84693,0.0010108,0.0010108,0.0010108
229,37116.3,0.35816,0.26134,0.94984,0.8026,0.78389,0.78148,0.6651,0.47511,0.39515,0.8471,0.0009712,0.0009712,0.0009712
230,37269.6,inf,0.26265,0.94864,0.80085,0.78386,0.78127,0.66461,0.47514,0.39527,0.84734,0.0009316,0.0009316,0.0009316
231,37422.6,0.35611,0.26086,0.94929,0.80042,0.78384,0.7811,0.66457,0.47514,0.39541,0.84777,0.000892,0.000892,0.000892
232,37575.8,0.35794,0.25918,0.9494,0.77068,0.79649,0.77434,0.66409,0.47518,0.3951,0.8482,0.0008524,0.0008524,0.0008524
233,37729.1,0.35695,0.26086,0.94927,0.77114,0.79702,0.77357,0.66366,0.4743,0.39428,0.84721,0.0008128,0.0008128,0.0008128
234,37882.3,0.351,0.25594,0.94422,0.77117,0.79752,0.77331,0.66341,0.47424,0.39368,0.84749,0.0007732,0.0007732,0.0007732
235,38035.6,0.35055,0.25558,0.94763,0.77988,0.80653,0.77926,0.66483,0.47488,0.39289,0.84849,0.0007336,0.0007336,0.0007336
236,38188.9,0.34951,0.25724,0.94623,0.78095,0.81072,0.77916,0.66504,0.47475,0.39204,0.84855,0.000694,0.000694,0.000694
237,38342.1,0.34952,0.25437,0.94627,0.77221,0.7992,0.77327,0.66418,0.47475,0.39188,0.84881,0.0006544,0.0006544,0.0006544
238,38495.2,0.34867,0.25398,0.94572,0.78133,0.81035,0.77915,0.66383,0.4747,0.3921,0.84885,0.0006148,0.0006148,0.0006148
239,38648.6,0.34101,0.25066,0.94441,0.77889,0.80054,0.77925,0.66435,0.47479,0.39204,0.84929,0.0005752,0.0005752,0.0005752
240,38801.8,0.34344,0.25058,0.94403,0.76937,0.78866,0.7735,0.66364,0.47504,0.39193,0.84984,0.0005356,0.0005356,0.0005356
241,38954.6,0.29222,0.19495,0.92757,0.79768,0.78853,0.77945,0.66453,0.47423,0.39091,0.84945,0.000496,0.000496,0.000496
242,39106.9,0.28366,0.18936,0.9203,0.79799,0.79012,0.77963,0.66433,0.47415,0.39075,0.84972,0.0004564,0.0004564,0.0004564
243,39258.9,0.28268,0.18708,0.92525,0.79827,0.79099,0.77975,0.66577,0.47396,0.39003,0.84976,0.0004168,0.0004168,0.0004168
244,39410.9,0.27738,0.18256,0.91877,0.78471,0.79722,0.77968,0.66548,0.47359,0.38919,0.84973,0.0003772,0.0003772,0.0003772
245,39563.1,0.27517,0.18161,0.91741,0.78685,0.79751,0.77997,0.66578,0.47301,0.38893,0.84949,0.0003376,0.0003376,0.0003376
246,39715,0.27477,0.17997,0.91564,0.78718,0.79749,0.77962,0.66585,0.47284,0.38854,0.84967,0.000298,0.000298,0.000298
247,39867.1,0.26921,0.17852,0.91584,0.78712,0.79804,0.78226,0.66731,0.47264,0.38816,0.84985,0.0002584,0.0002584,0.0002584
248,40019,0.26741,0.17771,0.91362,0.78678,0.79781,0.78243,0.66738,0.47257,0.38777,0.85,0.0002188,0.0002188,0.0002188
249,40171.2,0.26585,0.17346,0.90972,0.78695,0.79778,0.78344,0.66792,0.47238,0.38741,0.85017,0.0001792,0.0001792,0.0001792
250,40323.1,0.26311,0.1738,0.91041,0.79283,0.80496,0.78481,0.66834,0.47218,0.38716,0.8503,0.0001396,0.0001396,0.0001396
